Date,Open,High,Low,Close,Adj Close,Volume
1987-05-05,9.390000,9.390000,9.390000,9.390000,1.673907,0
1987-05-06,9.380000,9.380000,9.380000,9.380000,1.672125,0
1987-05-07,9.390000,9.390000,9.390000,9.390000,1.673907,0
1987-05-08,9.420000,9.420000,9.420000,9.420000,1.679256,0
1987-05-11,9.410000,9.410000,9.410000,9.410000,1.677472,0
1987-05-12,9.380000,9.380000,9.380000,9.380000,1.672125,0
1987-05-13,9.370000,9.370000,9.370000,9.370000,1.670341,0
1987-05-14,9.380000,9.380000,9.380000,9.380000,1.672125,0
1987-05-15,9.310000,9.310000,9.310000,9.310000,1.672483,0
1987-05-18,9.280000,9.280000,9.280000,9.280000,1.667094,0
1987-05-19,9.270000,9.270000,9.270000,9.270000,1.665298,0
1987-05-20,9.220000,9.220000,9.220000,9.220000,1.656315,0
1987-05-21,9.220000,9.220000,9.220000,9.220000,1.656315,0
1987-05-22,9.230000,9.230000,9.230000,9.230000,1.658112,0
1987-05-26,9.330000,9.330000,9.330000,9.330000,1.676076,0
1987-05-27,9.340000,9.340000,9.340000,9.340000,1.677873,0
1987-05-28,9.310000,9.310000,9.310000,9.310000,1.672483,0
1987-05-29,9.360000,9.360000,9.360000,9.360000,1.681467,0
1987-06-01,9.390000,9.390000,9.390000,9.390000,1.686856,0
1987-06-02,9.300000,9.300000,9.300000,9.300000,1.670685,0
1987-06-03,9.310000,9.310000,9.310000,9.310000,1.672483,0
1987-06-04,9.330000,9.330000,9.330000,9.330000,1.676076,0
1987-06-05,9.360000,9.360000,9.360000,9.360000,1.681467,0
1987-06-08,9.360000,9.360000,9.360000,9.360000,1.681467,0
1987-06-09,9.350000,9.350000,9.350000,9.350000,1.679669,0
1987-06-10,9.370000,9.370000,9.370000,9.370000,1.683261,0
1987-06-11,9.360000,9.360000,9.360000,9.360000,1.681467,0
1987-06-12,9.440000,9.440000,9.440000,9.440000,1.695839,0
1987-06-15,9.450000,9.450000,9.450000,9.450000,1.710864,0
1987-06-16,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-06-17,9.480000,9.480000,9.480000,9.480000,1.716295,0
1987-06-18,9.470000,9.470000,9.470000,9.470000,1.714486,0
1987-06-19,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-06-22,9.490000,9.490000,9.490000,9.490000,1.718104,0
1987-06-23,9.490000,9.490000,9.490000,9.490000,1.718104,0
1987-06-24,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-06-25,9.470000,9.470000,9.470000,9.470000,1.714486,0
1987-06-26,9.440000,9.440000,9.440000,9.440000,1.709054,0
1987-06-29,9.430000,9.430000,9.430000,9.430000,1.707243,0
1987-06-30,9.420000,9.420000,9.420000,9.420000,1.705433,0
1987-07-01,9.430000,9.430000,9.430000,9.430000,1.707243,0
1987-07-02,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-07-06,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-07-07,9.470000,9.470000,9.470000,9.470000,1.714486,0
1987-07-08,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-07-09,9.450000,9.450000,9.450000,9.450000,1.710864,0
1987-07-10,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-07-13,9.450000,9.450000,9.450000,9.450000,1.710864,0
1987-07-14,9.460000,9.460000,9.460000,9.460000,1.712675,0
1987-07-15,9.430000,9.430000,9.430000,9.430000,1.719970,0
1987-07-16,9.450000,9.450000,9.450000,9.450000,1.723617,0
1987-07-17,9.460000,9.460000,9.460000,9.460000,1.725444,0
1987-07-20,9.440000,9.440000,9.440000,9.440000,1.721795,0
1987-07-21,9.430000,9.430000,9.430000,9.430000,1.719970,0
1987-07-22,9.390000,9.390000,9.390000,9.390000,1.712674,0
1987-07-23,9.370000,9.370000,9.370000,9.370000,1.709025,0
1987-07-24,9.360000,9.360000,9.360000,9.360000,1.707204,0
1987-07-27,9.360000,9.360000,9.360000,9.360000,1.707204,0
1987-07-28,9.350000,9.350000,9.350000,9.350000,1.705377,0
1987-07-29,9.350000,9.350000,9.350000,9.350000,1.705377,0
1987-07-30,9.340000,9.340000,9.340000,9.340000,1.703554,0
1987-07-31,9.340000,9.340000,9.340000,9.340000,1.703554,0
1987-08-03,9.280000,9.280000,9.280000,9.280000,1.692610,0
1987-08-04,9.280000,9.280000,9.280000,9.280000,1.692610,0
1987-08-05,9.320000,9.320000,9.320000,9.320000,1.699906,0
1987-08-06,9.310000,9.310000,9.310000,9.310000,1.698083,0
1987-08-07,9.310000,9.310000,9.310000,9.310000,1.698083,0
1987-08-10,9.320000,9.320000,9.320000,9.320000,1.699906,0
1987-08-11,9.310000,9.310000,9.310000,9.310000,1.698083,0
1987-08-12,9.310000,9.310000,9.310000,9.310000,1.698083,0
1987-08-13,9.320000,9.320000,9.320000,9.320000,1.699906,0
1987-08-14,9.350000,9.350000,9.350000,9.350000,1.718098,0
1987-08-17,9.360000,9.360000,9.360000,9.360000,1.719937,0
1987-08-18,9.320000,9.320000,9.320000,9.320000,1.712586,0
1987-08-19,9.300000,9.300000,9.300000,9.300000,1.708910,0
1987-08-20,9.320000,9.320000,9.320000,9.320000,1.712586,0
1987-08-21,9.320000,9.320000,9.320000,9.320000,1.712586,0
1987-08-24,9.310000,9.310000,9.310000,9.310000,1.710747,0
1987-08-25,9.320000,9.320000,9.320000,9.320000,1.712586,0
1987-08-26,9.300000,9.300000,9.300000,9.300000,1.708910,0
1987-08-27,9.260000,9.260000,9.260000,9.260000,1.701560,0
1987-08-28,9.210000,9.210000,9.210000,9.210000,1.692371,0
1987-08-31,9.200000,9.200000,9.200000,9.200000,1.690536,0
1987-09-01,9.200000,9.200000,9.200000,9.200000,1.690536,0
1987-09-02,9.100000,9.100000,9.100000,9.100000,1.672159,0
1987-09-03,9.100000,9.100000,9.100000,9.100000,1.672159,0
1987-09-04,9.100000,9.100000,9.100000,9.100000,1.672159,0
1987-09-08,9.010000,9.010000,9.010000,9.010000,1.655623,0
1987-09-09,9.010000,9.010000,9.010000,9.010000,1.655623,0
1987-09-10,9.030000,9.030000,9.030000,9.030000,1.659297,0
1987-09-11,9.060000,9.060000,9.060000,9.060000,1.664810,0
1987-09-14,9.060000,9.060000,9.060000,9.060000,1.664810,0
1987-09-15,9.020000,9.020000,9.020000,9.020000,1.671110,0
1987-09-16,8.990000,8.990000,8.990000,8.990000,1.665553,0
1987-09-17,9.000000,9.000000,9.000000,9.000000,1.667403,0
1987-09-18,9.020000,9.020000,9.020000,9.020000,1.671110,0
1987-09-21,9.030000,9.030000,9.030000,9.030000,1.672961,0
1987-09-22,9.020000,9.020000,9.020000,9.020000,1.671110,0
1987-09-23,9.030000,9.030000,9.030000,9.030000,1.672961,0
1987-09-24,9.020000,9.020000,9.020000,9.020000,1.671110,0
1987-09-25,8.980000,8.980000,8.980000,8.980000,1.663696,0
1987-09-28,8.990000,8.990000,8.990000,8.990000,1.665553,0
1987-09-29,8.960000,8.960000,8.960000,8.960000,1.659993,0
1987-09-30,8.920000,8.920000,8.920000,8.920000,1.652582,0
1987-10-01,8.930000,8.930000,8.930000,8.930000,1.654435,0
1987-10-02,8.940000,8.940000,8.940000,8.940000,1.656286,0
1987-10-05,8.940000,8.940000,8.940000,8.940000,1.656286,0
1987-10-06,8.910000,8.910000,8.910000,8.910000,1.650729,0
1987-10-07,8.930000,8.930000,8.930000,8.930000,1.654435,0
1987-10-08,8.880000,8.880000,8.880000,8.880000,1.645171,0
1987-10-09,8.850000,8.850000,8.850000,8.850000,1.639614,0
1987-10-12,8.840000,8.840000,8.840000,8.840000,1.637762,0
1987-10-13,8.850000,8.850000,8.850000,8.850000,1.639614,0
1987-10-14,8.790000,8.790000,8.790000,8.790000,1.628497,0
1987-10-15,8.760000,8.760000,8.760000,8.760000,1.635779,0
1987-10-16,8.760000,8.760000,8.760000,8.760000,1.635779,0
1987-10-19,8.760000,8.760000,8.760000,8.760000,1.635779,0
1987-10-20,8.760000,8.760000,8.760000,8.760000,1.635779,0
1987-10-21,8.760000,8.760000,8.760000,8.760000,1.635779,0
1987-10-22,9.130000,9.130000,9.130000,9.130000,1.704872,0
1987-10-23,9.120000,9.120000,9.120000,9.120000,1.703005,0
1987-10-26,9.170000,9.170000,9.170000,9.170000,1.712340,0
1987-10-27,9.120000,9.120000,9.120000,9.120000,1.703005,0
1987-10-28,9.120000,9.120000,9.120000,9.120000,1.703005,0
1987-10-29,9.140000,9.140000,9.140000,9.140000,1.706740,0
1987-10-30,9.160000,9.160000,9.160000,9.160000,1.710473,0
1987-11-02,9.130000,9.130000,9.130000,9.130000,1.704872,0
1987-11-03,9.160000,9.160000,9.160000,9.160000,1.710473,0
1987-11-04,9.200000,9.200000,9.200000,9.200000,1.717943,0
1987-11-05,9.240000,9.240000,9.240000,9.240000,1.725411,0
1987-11-06,9.210000,9.210000,9.210000,9.210000,1.719810,0
1987-11-09,9.220000,9.220000,9.220000,9.220000,1.721678,0
1987-11-10,9.220000,9.220000,9.220000,9.220000,1.721678,0
1987-11-11,9.220000,9.220000,9.220000,9.220000,1.721678,0
1987-11-12,9.220000,9.220000,9.220000,9.220000,1.721678,0
1987-11-13,9.200000,9.200000,9.200000,9.200000,1.729950,0
1987-11-16,9.210000,9.210000,9.210000,9.210000,1.731831,0
1987-11-17,9.190000,9.190000,9.190000,9.190000,1.728070,0
1987-11-18,9.200000,9.200000,9.200000,9.200000,1.729950,0
1987-11-19,9.200000,9.200000,9.200000,9.200000,1.729950,0
1987-11-20,9.220000,9.220000,9.220000,9.220000,1.733711,0
1987-11-23,9.220000,9.220000,9.220000,9.220000,1.733711,0
1987-11-24,9.220000,9.220000,9.220000,9.220000,1.733711,0
1987-11-25,9.170000,9.170000,9.170000,9.170000,1.724309,0
1987-11-27,9.130000,9.130000,9.130000,9.130000,1.716789,0
1987-11-30,9.160000,9.160000,9.160000,9.160000,1.722430,0
1987-12-01,9.150000,9.150000,9.150000,9.150000,1.720549,0
1987-12-02,9.160000,9.160000,9.160000,9.160000,1.722430,0
1987-12-03,9.180000,9.180000,9.180000,9.180000,1.726192,0
1987-12-04,9.180000,9.180000,9.180000,9.180000,1.726192,0
1987-12-07,9.140000,9.140000,9.140000,9.140000,1.718670,0
1987-12-08,9.130000,9.130000,9.130000,9.130000,1.716789,0
1987-12-09,9.130000,9.130000,9.130000,9.130000,1.716789,0
1987-12-10,9.060000,9.060000,9.060000,9.060000,1.703626,0
1987-12-11,9.040000,9.040000,9.040000,9.040000,1.699865,0
1987-12-14,9.040000,9.040000,9.040000,9.040000,1.699865,0
1987-12-15,9.090000,9.090000,9.090000,9.090000,1.722798,0
1987-12-16,9.120000,9.120000,9.120000,9.120000,1.728484,0
1987-12-17,9.140000,9.140000,9.140000,9.140000,1.732274,0
1987-12-18,9.180000,9.180000,9.180000,9.180000,1.739856,0
1987-12-21,9.170000,9.170000,9.170000,9.170000,1.737959,0
1987-12-22,9.160000,9.160000,9.160000,9.160000,1.736065,0
1987-12-23,9.200000,9.200000,9.200000,9.200000,1.743646,0
1987-12-24,9.210000,9.210000,9.210000,9.210000,1.745540,0
1987-12-28,9.170000,9.170000,9.170000,9.170000,1.737959,0
1987-12-29,9.180000,9.180000,9.180000,9.180000,1.739856,0
1987-12-30,9.220000,9.220000,9.220000,9.220000,1.747436,0
1987-12-31,9.200000,9.200000,9.200000,9.200000,1.750671,0
1988-01-04,9.230000,9.230000,9.230000,9.230000,1.756380,0
1988-01-05,9.240000,9.240000,9.240000,9.240000,1.758282,0
1988-01-06,9.220000,9.220000,9.220000,9.220000,1.754477,0
1988-01-07,9.200000,9.200000,9.200000,9.200000,1.750671,0
1988-01-08,9.160000,9.160000,9.160000,9.160000,1.743060,0
1988-01-11,9.180000,9.180000,9.180000,9.180000,1.746866,0
1988-01-12,9.190000,9.190000,9.190000,9.190000,1.748768,0
1988-01-13,9.190000,9.190000,9.190000,9.190000,1.748768,0
1988-01-14,9.200000,9.200000,9.200000,9.200000,1.750671,0
1988-01-15,9.290000,9.290000,9.290000,9.290000,1.774355,0
1988-01-18,9.310000,9.310000,9.310000,9.310000,1.778175,0
1988-01-19,9.290000,9.290000,9.290000,9.290000,1.774355,0
1988-01-20,9.310000,9.310000,9.310000,9.310000,1.778175,0
1988-01-21,9.340000,9.340000,9.340000,9.340000,1.783902,0
1988-01-22,9.360000,9.360000,9.360000,9.360000,1.787726,0
1988-01-25,9.370000,9.370000,9.370000,9.370000,1.789634,0
1988-01-26,9.340000,9.340000,9.340000,9.340000,1.783902,0
1988-01-27,9.400000,9.400000,9.400000,9.400000,1.795365,0
1988-01-28,9.430000,9.430000,9.430000,9.430000,1.801093,0
1988-01-29,9.450000,9.450000,9.450000,9.450000,1.804914,0
1988-02-01,9.470000,9.470000,9.470000,9.470000,1.808732,0
1988-02-02,9.480000,9.480000,9.480000,9.480000,1.810643,0
1988-02-03,9.470000,9.470000,9.470000,9.470000,1.808732,0
1988-02-04,9.440000,9.440000,9.440000,9.440000,1.803003,0
1988-02-05,9.500000,9.500000,9.500000,9.500000,1.814464,0
1988-02-08,9.480000,9.480000,9.480000,9.480000,1.810643,0
1988-02-09,9.490000,9.490000,9.490000,9.490000,1.812555,0
1988-02-10,9.520000,9.520000,9.520000,9.520000,1.818284,0
1988-02-11,9.490000,9.490000,9.490000,9.490000,1.812555,0
1988-02-12,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-02-16,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-02-17,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-02-18,9.450000,9.450000,9.450000,9.450000,1.816784,0
1988-02-19,9.450000,9.450000,9.450000,9.450000,1.816784,0
1988-02-22,9.460000,9.460000,9.460000,9.460000,1.818706,0
1988-02-23,9.480000,9.480000,9.480000,9.480000,1.822551,0
1988-02-24,9.490000,9.490000,9.490000,9.490000,1.824475,0
1988-02-25,9.490000,9.490000,9.490000,9.490000,1.824475,0
1988-02-26,9.480000,9.480000,9.480000,9.480000,1.822551,0
1988-02-29,9.500000,9.500000,9.500000,9.500000,1.826397,0
1988-03-01,9.500000,9.500000,9.500000,9.500000,1.826397,0
1988-03-02,9.510000,9.510000,9.510000,9.510000,1.828318,0
1988-03-03,9.510000,9.510000,9.510000,9.510000,1.828318,0
1988-03-04,9.450000,9.450000,9.450000,9.450000,1.816784,0
1988-03-07,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-03-08,9.420000,9.420000,9.420000,9.420000,1.811015,0
1988-03-09,9.430000,9.430000,9.430000,9.430000,1.812937,0
1988-03-10,9.420000,9.420000,9.420000,9.420000,1.811015,0
1988-03-11,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-03-14,9.440000,9.440000,9.440000,9.440000,1.814860,0
1988-03-15,9.440000,9.440000,9.440000,9.440000,1.828810,0
1988-03-16,9.420000,9.420000,9.420000,9.420000,1.824934,0
1988-03-17,9.440000,9.440000,9.440000,9.440000,1.828810,0
1988-03-18,9.430000,9.430000,9.430000,9.430000,1.826871,0
1988-03-21,9.360000,9.360000,9.360000,9.360000,1.813312,0
1988-03-22,9.370000,9.370000,9.370000,9.370000,1.815249,0
1988-03-23,9.360000,9.360000,9.360000,9.360000,1.813312,0
1988-03-24,9.350000,9.350000,9.350000,9.350000,1.811373,0
1988-03-25,9.370000,9.370000,9.370000,9.370000,1.815249,0
1988-03-28,9.310000,9.310000,9.310000,9.310000,1.803623,0
1988-03-29,9.330000,9.330000,9.330000,9.330000,1.807500,0
1988-03-30,9.320000,9.320000,9.320000,9.320000,1.805562,0
1988-03-31,9.320000,9.320000,9.320000,9.320000,1.805562,0
1988-04-04,9.280000,9.280000,9.280000,9.280000,1.797812,0
1988-04-05,9.280000,9.280000,9.280000,9.280000,1.797812,0
1988-04-06,9.290000,9.290000,9.290000,9.290000,1.799749,0
1988-04-07,9.310000,9.310000,9.310000,9.310000,1.803623,0
1988-04-08,9.330000,9.330000,9.330000,9.330000,1.807500,0
1988-04-11,9.320000,9.320000,9.320000,9.320000,1.805562,0
1988-04-12,9.320000,9.320000,9.320000,9.320000,1.805562,0
1988-04-13,9.330000,9.330000,9.330000,9.330000,1.807500,0
1988-04-14,9.270000,9.270000,9.270000,9.270000,1.795876,0
1988-04-15,9.270000,9.270000,9.270000,9.270000,1.809343,0
1988-04-18,9.230000,9.230000,9.230000,9.230000,1.801536,0
1988-04-19,9.230000,9.230000,9.230000,9.230000,1.801536,0
1988-04-20,9.210000,9.210000,9.210000,9.210000,1.797632,0
1988-04-21,9.230000,9.230000,9.230000,9.230000,1.801536,0
1988-04-22,9.240000,9.240000,9.240000,9.240000,1.803486,0
1988-04-25,9.240000,9.240000,9.240000,9.240000,1.803486,0
1988-04-26,9.240000,9.240000,9.240000,9.240000,1.803486,0
1988-04-27,9.230000,9.230000,9.230000,9.230000,1.801536,0
1988-04-28,9.210000,9.210000,9.210000,9.210000,1.797632,0
1988-04-29,9.200000,9.200000,9.200000,9.200000,1.795680,0
1988-05-02,9.180000,9.180000,9.180000,9.180000,1.791777,0
1988-05-03,9.190000,9.190000,9.190000,9.190000,1.793728,0
1988-05-04,9.190000,9.190000,9.190000,9.190000,1.793728,0
1988-05-05,9.190000,9.190000,9.190000,9.190000,1.793728,0
1988-05-06,9.160000,9.160000,9.160000,9.160000,1.787873,0
1988-05-09,9.160000,9.160000,9.160000,9.160000,1.787873,0
1988-05-10,9.150000,9.150000,9.150000,9.150000,1.785921,0
1988-05-11,9.140000,9.140000,9.140000,9.140000,1.783969,0
1988-05-12,9.140000,9.140000,9.140000,9.140000,1.783969,0
1988-05-13,9.160000,9.160000,9.160000,9.160000,1.800084,0
1988-05-16,9.150000,9.150000,9.150000,9.150000,1.798118,0
1988-05-17,9.120000,9.120000,9.120000,9.120000,1.792224,0
1988-05-18,9.080000,9.080000,9.080000,9.080000,1.784361,0
1988-05-19,9.080000,9.080000,9.080000,9.080000,1.784361,0
1988-05-20,9.080000,9.080000,9.080000,9.080000,1.784361,0
1988-05-23,9.060000,9.060000,9.060000,9.060000,1.780432,0
1988-05-24,9.060000,9.060000,9.060000,9.060000,1.780432,0
1988-05-25,9.070000,9.070000,9.070000,9.070000,1.782399,0
1988-05-26,9.060000,9.060000,9.060000,9.060000,1.780432,0
1988-05-27,9.050000,9.050000,9.050000,9.050000,1.778465,0
1988-05-31,9.050000,9.050000,9.050000,9.050000,1.778465,0
1988-06-01,9.110000,9.110000,9.110000,9.110000,1.790259,0
1988-06-02,9.110000,9.110000,9.110000,9.110000,1.790259,0
1988-06-03,9.130000,9.130000,9.130000,9.130000,1.794189,0
1988-06-06,9.140000,9.140000,9.140000,9.140000,1.796154,0
1988-06-07,9.140000,9.140000,9.140000,9.140000,1.796154,0
1988-06-08,9.170000,9.170000,9.170000,9.170000,1.802047,0
1988-06-09,9.170000,9.170000,9.170000,9.170000,1.802047,0
1988-06-10,9.180000,9.180000,9.180000,9.180000,1.804014,0
1988-06-13,9.180000,9.180000,9.180000,9.180000,1.804014,0
1988-06-14,9.270000,9.270000,9.270000,9.270000,1.821702,0
1988-06-15,9.260000,9.260000,9.260000,9.260000,1.834178,0
1988-06-16,9.190000,9.190000,9.190000,9.190000,1.820314,0
1988-06-17,9.140000,9.140000,9.140000,9.140000,1.810412,0
1988-06-20,9.130000,9.130000,9.130000,9.130000,1.808429,0
1988-06-21,9.130000,9.130000,9.130000,9.130000,1.808429,0
1988-06-22,9.180000,9.180000,9.180000,9.180000,1.818333,0
1988-06-23,9.200000,9.200000,9.200000,9.200000,1.822293,0
1988-06-24,9.210000,9.210000,9.210000,9.210000,1.824275,0
1988-06-27,9.190000,9.190000,9.190000,9.190000,1.820314,0
1988-06-28,9.200000,9.200000,9.200000,9.200000,1.822293,0
1988-06-29,9.200000,9.200000,9.200000,9.200000,1.822293,0
1988-06-30,9.220000,9.220000,9.220000,9.220000,1.826255,0
1988-07-01,9.230000,9.230000,9.230000,9.230000,1.828236,0
1988-07-05,9.220000,9.220000,9.220000,9.220000,1.826255,0
1988-07-06,9.190000,9.190000,9.190000,9.190000,1.820314,0
1988-07-07,9.170000,9.170000,9.170000,9.170000,1.816350,0
1988-07-08,9.140000,9.140000,9.140000,9.140000,1.810412,0
1988-07-11,9.140000,9.140000,9.140000,9.140000,1.810412,0
1988-07-12,9.130000,9.130000,9.130000,9.130000,1.808429,0
1988-07-13,9.110000,9.110000,9.110000,9.110000,1.804468,0
1988-07-14,9.100000,9.100000,9.100000,9.100000,1.802487,0
1988-07-15,9.120000,9.120000,9.120000,9.120000,1.819646,0
1988-07-18,9.100000,9.100000,9.100000,9.100000,1.815657,0
1988-07-19,9.110000,9.110000,9.110000,9.110000,1.817652,0
1988-07-20,9.110000,9.110000,9.110000,9.110000,1.817652,0
1988-07-21,9.100000,9.100000,9.100000,9.100000,1.815657,0
1988-07-22,9.110000,9.110000,9.110000,9.110000,1.817652,0
1988-07-25,9.120000,9.120000,9.120000,9.120000,1.819646,0
1988-07-26,9.120000,9.120000,9.120000,9.120000,1.819646,0
